2015:05:15,20:35:7.258,88.100005,88.100005
2015:05:15,20:35:7.318,85.479710,88.100005
2015:05:15,20:35:7.358,82.874215,88.100005
2015:05:15,20:35:7.417,83.714946,88.100005
2015:05:15,20:35:7.458,83.449705,88.100005
2015:05:15,20:35:7.517,83.006779,88.100005
2015:05:15,20:35:7.559,86.800705,88.100005
2015:05:15,20:35:7.618,85.149686,88.100005
2015:05:15,20:35:7.658,88.265109,88.309662
2015:05:15,20:35:7.717,88.580524,88.904286
2015:05:15,20:35:7.758,85.445952,90.086409
2015:05:15,20:35:7.817,87.093115,90.086409
2015:05:15,20:35:7.858,89.602710,90.086409
2015:05:15,20:35:7.917,91.755528,91.833244
2015:05:15,20:35:7.958,89.570449,92.461357
2015:05:15,20:35:8.017,88.582260,92.461357
2015:05:15,20:35:8.058,83.601494,92.461357
2015:05:15,20:35:8.117,85.978539,92.461357
2015:05:15,20:35:8.158,87.475798,92.461357
2015:05:15,20:35:8.217,86.522082,92.461357
2015:05:15,20:35:8.258,86.515576,86.582598
2015:05:15,20:35:8.317,91.062255,91.062255
2015:05:15,20:35:8.359,90.257318,91.062255
2015:05:15,20:35:8.418,89.427733,92.973262
2015:05:15,20:35:8.459,91.130131,92.973262
2015:05:15,20:35:8.517,91.145764,92.973262
2015:05:15,20:35:8.559,93.396225,93.429620
2015:05:15,20:35:8.618,95.642355,95.709586
2015:05:15,20:35:8.659,94.474282,95.709586
2015:05:15,20:35:8.717,95.589849,96.034666
2015:05:15,20:35:8.759,96.646961,96.649785
2015:05:15,20:35:8.817,92.602091,96.649785
2015:05:15,20:35:8.858,88.750566,96.649785
2015:05:15,20:35:8.917,89.973757,96.649785
2015:05:15,20:35:8.958,93.313146,96.649785
2015:05:15,20:35:9.017,98.140167,98.143666
2015:05:15,20:35:9.058,97.808950,98.143666
2015:05:15,20:35:9.117,88.876039,98.143666
2015:05:15,20:35:9.158,86.381308,98.143666
2015:05:15,20:35:9.217,86.660215,98.143666
2015:05:15,20:35:9.258,86.141807,98.143666
2015:05:15,20:35:9.318,86.392498,86.392498
2015:05:15,20:35:9.358,88.102248,88.102248
2015:05:15,20:35:9.417,92.017649,92.956653
2015:05:15,20:35:9.458,94.077146,94.077146
2015:05:15,20:35:9.517,90.892709,94.077146
2015:05:15,20:35:9.559,90.417665,94.077146
2015:05:15,20:35:9.617,88.555845,94.077146
2015:05:15,20:35:9.659,87.788374,94.077146
2015:05:15,20:35:9.717,83.948821,94.077146
2015:05:15,20:35:9.759,84.570563,94.077146
2015:05:15,20:35:9.817,85.140548,94.077146
2015:05:15,20:35:9.858,85.640693,94.077146
2015:05:15,20:35:9.917,85.575676,94.077146
2015:05:15,20:35:9.958,82.987753,94.077146
2015:05:15,20:35:10.017,88.474322,94.077146
2015:05:15,20:35:10.059,87.644809,94.077146
2015:05:15,20:35:10.117,86.076778,94.077146
2015:05:15,20:35:10.158,90.774469,94.077146
2015:05:15,20:35:10.218,91.205600,94.077146
2015:05:15,20:35:10.258,90.332216,94.077146
2015:05:15,20:35:10.318,93.111056,94.077146
2015:05:15,20:35:10.358,90.427664,90.480188
2015:05:15,20:35:10.418,95.507932,95.507932
2015:05:15,20:35:10.458,94.140823,95.507932
2015:05:15,20:35:10.517,90.393828,95.507932
2015:05:15,20:35:10.559,90.667146,95.507932
2015:05:15,20:35:10.617,91.257513,95.507932
2015:05:15,20:35:10.659,90.309234,95.507932
2015:05:15,20:35:10.717,89.502578,95.507932
2015:05:15,20:35:10.758,89.903626,95.507932
2015:05:15,20:35:10.818,93.285274,95.507932
2015:05:15,20:35:10.858,91.730935,95.507932
2015:05:15,20:35:10.918,88.537194,95.507932
2015:05:15,20:35:10.958,88.503556,95.507932
2015:05:15,20:35:11.018,95.779174,97.295194
2015:05:15,20:35:11.059,96.442962,97.295194
2015:05:15,20:35:11.117,94.137344,97.295194
2015:05:15,20:35:11.159,91.133362,97.295194
2015:05:15,20:35:11.217,95.988321,97.295194
2015:05:15,20:35:11.258,91.856136,97.295194
2015:05:15,20:35:11.317,87.798973,97.295194
2015:05:15,20:35:11.358,97.225798,97.295194
2015:05:15,20:35:11.417,97.142058,98.363274
2015:05:15,20:35:11.458,91.671724,98.363274
2015:05:15,20:35:11.518,85.512677,98.363274
2015:05:15,20:35:11.558,90.350067,98.363274
2015:05:15,20:35:11.617,92.377486,98.363274
2015:05:15,20:35:11.658,91.189106,98.363274
2015:05:15,20:35:11.717,90.698488,98.363274
2015:05:15,20:35:11.758,91.893786,98.363274
2015:05:15,20:35:11.817,89.436908,98.363274
2015:05:15,20:35:11.858,93.911960,98.363274
2015:05:15,20:35:11.917,94.962176,98.363274
2015:05:15,20:35:11.958,92.374746,98.363274
2015:05:15,20:35:12.017,88.589889,98.363274
2015:05:15,20:35:12.059,93.883478,98.363274
2015:05:15,20:35:12.117,89.814735,98.363274
2015:05:15,20:35:12.158,89.359296,98.363274
2015:05:15,20:35:12.217,89.038081,98.363274
2015:05:15,20:35:12.258,88.635463,98.363274
2015:05:15,20:35:12.317,91.481967,98.363274
2015:05:15,20:35:12.358,95.985274,98.363274
2015:05:15,20:35:12.417,87.972225,98.363274
2015:05:15,20:35:12.458,89.673167,89.699115
2015:05:15,20:35:12.518,84.893662,90.101310
2015:05:15,20:35:12.558,87.030086,90.101310
2015:05:15,20:35:12.617,92.922498,92.986748
2015:05:15,20:35:12.658,92.991870,94.995550
2015:05:15,20:35:12.717,90.948593,94.995550
2015:05:15,20:35:12.758,90.270653,94.995550
2015:05:15,20:35:12.818,90.580617,94.995550
2015:05:15,20:35:12.858,91.047170,94.995550
2015:05:15,20:35:12.917,87.094681,94.995550
2015:05:15,20:35:12.958,92.814118,94.995550
2015:05:15,20:35:13.017,92.858844,94.995550
2015:05:15,20:35:13.058,89.557126,94.995550
2015:05:15,20:35:13.117,90.178848,94.995550
2015:05:15,20:35:13.158,91.303519,94.995550
2015:05:15,20:35:13.217,92.006079,94.995550
2015:05:15,20:35:13.258,90.016339,94.995550
2015:05:15,20:35:13.317,87.104930,94.995550
2015:05:15,20:35:13.358,85.053128,94.995550
2015:05:15,20:35:13.417,88.385502,94.995550
2015:05:15,20:35:13.458,87.632086,94.995550
2015:05:15,20:35:13.517,86.654934,86.668291
2015:05:15,20:35:13.558,87.312338,87.312338
2015:05:15,20:35:13.617,89.304151,89.318073
2015:05:15,20:35:13.658,93.217319,93.301739
2015:05:15,20:35:13.717,93.666093,95.298126
2015:05:15,20:35:13.758,91.881199,95.298126
2015:05:15,20:35:13.817,96.130843,96.191561
2015:05:15,20:35:13.858,95.263691,96.191561
2015:05:15,20:35:13.919,93.408474,96.191561
2015:05:15,20:35:13.958,94.685038,96.191561
2015:05:15,20:35:14.017,94.982677,96.191561
2015:05:15,20:35:14.058,93.589221,96.191561
2015:05:15,20:35:14.118,93.039887,96.191561
2015:05:15,20:35:14.158,91.917352,96.191561
2015:05:15,20:35:14.217,90.119362,96.191561
2015:05:15,20:35:14.258,88.558194,96.191561
2015:05:15,20:35:14.320,88.437362,96.191561
2015:05:15,20:35:14.358,91.868231,96.191561
2015:05:15,20:35:14.417,90.019567,96.191561
2015:05:15,20:35:14.458,89.840845,96.191561
2015:05:15,20:35:14.517,89.797509,96.191561
2015:05:15,20:35:14.558,91.650307,91.650307
2015:05:15,20:35:14.617,91.377270,91.940369
2015:05:15,20:35:14.658,90.564242,91.940369
2015:05:15,20:35:14.717,89.219421,91.940369
2015:05:15,20:35:14.758,87.844919,91.940369
2015:05:15,20:35:14.817,88.327043,91.940369
2015:05:15,20:35:14.858,89.611047,91.940369
2015:05:15,20:35:14.917,89.772944,93.847526
2015:05:15,20:35:14.958,90.821549,93.847526
2015:05:15,20:35:15.017,90.619404,93.847526
2015:05:15,20:35:15.058,89.019605,93.847526
2015:05:15,20:35:15.117,94.097356,94.097356
2015:05:15,20:35:15.158,95.483700,95.487617
2015:05:15,20:35:15.218,93.638823,98.395452
2015:05:15,20:35:15.258,89.683673,98.395452
2015:05:15,20:35:15.318,90.965973,98.395452
2015:05:15,20:35:15.358,90.729451,98.395452
2015:05:15,20:35:15.417,87.786578,98.395452
2015:05:15,20:35:15.459,93.914232,98.395452
2015:05:15,20:35:15.517,95.469159,98.395452
2015:05:15,20:35:15.559,91.951751,98.395452
2015:05:15,20:35:15.619,92.166261,93.325892
2015:05:15,20:35:15.658,94.769495,94.788368
2015:05:15,20:35:15.718,96.165305,98.295794
2015:05:15,20:35:15.758,94.153549,98.295794
2015:05:15,20:35:15.818,86.365444,98.295794
2015:05:15,20:35:15.858,84.639937,98.295794
2015:05:15,20:35:15.918,87.275249,98.295794
2015:05:15,20:35:15.958,97.237005,98.295794
2015:05:15,20:35:16.017,94.848240,98.295794
2015:05:15,20:35:16.059,88.763540,98.295794
2015:05:15,20:35:16.117,88.711084,98.295794
2015:05:15,20:35:16.159,89.156069,98.295794
2015:05:15,20:35:16.218,89.444156,98.295794
2015:05:15,20:35:16.259,91.892909,98.295794
2015:05:15,20:35:16.318,93.425718,98.295794
2015:05:15,20:35:16.359,96.080318,98.295794
2015:05:15,20:35:16.418,88.769251,98.295794
2015:05:15,20:35:16.458,88.801047,98.295794
2015:05:15,20:35:16.517,89.450628,98.295794
2015:05:15,20:35:16.559,88.878885,98.295794
2015:05:15,20:35:16.617,90.559136,98.295794
2015:05:15,20:35:16.659,95.440311,95.520071
2015:05:15,20:35:16.717,94.578342,95.520071
2015:05:15,20:35:16.758,93.065725,95.520071
2015:05:15,20:35:16.819,88.804966,95.520071
2015:05:15,20:35:16.858,84.774209,95.520071
2015:05:15,20:35:16.918,85.509585,95.520071
2015:05:15,20:35:16.958,91.450276,95.520071
2015:05:15,20:35:17.018,96.547962,96.583105
2015:05:15,20:35:17.058,91.373094,96.583105
2015:05:15,20:35:17.118,89.333130,96.583105
2015:05:15,20:35:17.158,89.351170,96.583105
2015:05:15,20:35:17.218,89.383713,96.583105
2015:05:15,20:35:17.258,91.582366,96.583105
2015:05:15,20:35:17.317,95.190892,96.583105
2015:05:15,20:35:17.358,96.709160,96.871319
2015:05:15,20:35:17.417,87.536479,96.871319
2015:05:15,20:35:17.458,87.585445,96.871319
2015:05:15,20:35:17.518,90.445198,96.871319
2015:05:15,20:35:17.558,89.594990,96.871319
2015:05:15,20:35:17.617,90.677181,96.871319
2015:05:15,20:35:17.658,85.747580,96.871319
