2015:05:16,12:10:37.930,70.895248,71.013859
2015:05:16,12:10:37.966,70.706247,71.013859
2015:05:16,12:10:38.030,71.164740,71.250011
2015:05:16,12:10:38.065,69.541422,71.250011
2015:05:16,12:10:38.130,68.230530,71.250011
2015:05:16,12:10:38.166,68.957554,71.250011
2015:05:16,12:10:38.229,68.096735,71.250011
2015:05:16,12:10:38.266,68.935569,71.250011
2015:05:16,12:10:38.330,68.209396,71.250011
2015:05:16,12:10:38.366,68.758927,71.250011
2015:05:16,12:10:38.430,66.924955,71.250011
2015:05:16,12:10:38.466,65.592453,71.250011
2015:05:16,12:10:38.530,64.843050,71.250011
2015:05:16,12:10:38.566,65.724360,71.250011
2015:05:16,12:10:38.630,65.350943,71.250011
2015:05:16,12:10:38.667,63.758563,71.250011
2015:05:16,12:10:38.730,64.115485,71.250011
2015:05:16,12:10:38.765,64.101412,71.250011
2015:05:16,12:10:38.830,63.298843,71.250011
2015:05:16,12:10:38.866,63.678721,63.684934
2015:05:16,12:10:38.930,63.954143,64.106507
2015:05:16,12:10:38.967,66.151104,66.151104
2015:05:16,12:10:39.030,64.557446,66.350937
2015:05:16,12:10:39.065,63.974368,66.350937
2015:05:16,12:10:39.130,64.371154,66.350937
2015:05:16,12:10:39.166,65.459130,66.350937
2015:05:16,12:10:39.230,62.910602,66.350937
2015:05:16,12:10:39.266,64.337142,66.350937
2015:05:16,12:10:39.330,62.557661,66.350937
2015:05:16,12:10:39.366,63.222581,66.350937
2015:05:16,12:10:39.430,62.719263,66.350937
2015:05:16,12:10:39.466,62.535435,66.350937
2015:05:16,12:10:39.529,62.556995,66.350937
2015:05:16,12:10:39.566,62.088964,66.350937
2015:05:16,12:10:39.630,63.144786,66.350937
2015:05:16,12:10:39.666,63.710529,66.350937
2015:05:16,12:10:39.730,63.034912,66.350937
2015:05:16,12:10:39.766,64.064675,66.350937
2015:05:16,12:10:39.830,61.809781,66.350937
2015:05:16,12:10:39.866,62.152826,66.350937
2015:05:16,12:10:39.931,62.315762,62.328506
2015:05:16,12:10:39.966,61.804697,62.987888
2015:05:16,12:10:40.030,61.954003,62.987888
2015:05:16,12:10:40.065,61.035820,62.987888
2015:05:16,12:10:40.130,62.017051,62.987888
2015:05:16,12:10:40.166,61.397122,62.987888
2015:05:16,12:10:40.229,61.258326,63.008284
2015:05:16,12:10:40.266,60.120102,63.008284
2015:05:16,12:10:40.330,61.562945,63.706694
2015:05:16,12:10:40.366,61.693598,63.706694
2015:05:16,12:10:40.431,61.005342,63.706694
2015:05:16,12:10:40.465,61.268276,63.706694
2015:05:16,12:10:40.530,62.633081,63.706694
2015:05:16,12:10:40.566,61.010491,63.706694
2015:05:16,12:10:40.629,62.356135,63.706694
2015:05:16,12:10:40.666,62.657925,63.706694
2015:05:16,12:10:40.730,62.481891,63.706694
2015:05:16,12:10:40.766,62.697152,63.706694
2015:05:16,12:10:40.830,62.804851,63.706694
2015:05:16,12:10:40.866,61.696915,63.706694
2015:05:16,12:10:40.930,62.488585,63.706694
2015:05:16,12:10:40.965,61.454338,61.983028
2015:05:16,12:10:41.030,62.807862,62.845480
2015:05:16,12:10:41.066,63.912681,63.922195
2015:05:16,12:10:41.130,62.922030,63.922195
2015:05:16,12:10:41.165,62.918148,63.922195
2015:05:16,12:10:41.230,63.276117,63.922195
2015:05:16,12:10:41.266,62.558386,63.922195
2015:05:16,12:10:41.330,63.333715,63.922195
2015:05:16,12:10:41.366,62.621462,63.922195
2015:05:16,12:10:41.430,63.147335,63.922195
2015:05:16,12:10:41.465,60.553460,63.922195
2015:05:16,12:10:41.530,65.069174,67.677094
2015:05:16,12:10:41.565,66.927366,67.677094
2015:05:16,12:10:41.630,65.224065,68.866534
2015:05:16,12:10:41.665,62.735402,68.866534
2015:05:16,12:10:41.730,61.098871,68.866534
2015:05:16,12:10:41.766,61.404778,68.866534
2015:05:16,12:10:41.830,63.343533,68.866534
2015:05:16,12:10:41.866,63.908436,68.866534
2015:05:16,12:10:41.930,63.539619,68.866534
2015:05:16,12:10:41.966,63.964853,68.866534
2015:05:16,12:10:42.030,65.598547,65.598547
2015:05:16,12:10:42.066,64.684954,65.598547
2015:05:16,12:10:42.129,62.783439,65.598547
2015:05:16,12:10:42.165,64.971374,65.598547
2015:05:16,12:10:42.230,65.758824,65.758824
2015:05:16,12:10:42.266,63.087056,65.758824
2015:05:16,12:10:42.330,63.360857,65.758824
2015:05:16,12:10:42.366,65.957045,65.957045
2015:05:16,12:10:42.430,65.078551,65.957045
2015:05:16,12:10:42.466,64.455634,65.957045
2015:05:16,12:10:42.530,63.807597,67.516838
2015:05:16,12:10:42.565,65.764207,67.516838
2015:05:16,12:10:42.629,65.488043,68.718850
2015:05:16,12:10:42.666,67.326211,68.718850
2015:05:16,12:10:42.730,67.411961,68.718850
2015:05:16,12:10:42.766,66.117177,68.718850
2015:05:16,12:10:42.830,67.830028,70.169799
2015:05:16,12:10:42.866,69.368354,70.169799
2015:05:16,12:10:42.930,70.362082,70.418222
2015:05:16,12:10:42.966,68.593328,70.418222
2015:05:16,12:10:43.031,69.022055,70.418222
2015:05:16,12:10:43.066,68.959137,69.022059
2015:05:16,12:10:43.129,68.705367,70.038819
2015:05:16,12:10:43.165,67.823259,70.038819
2015:05:16,12:10:43.230,68.503026,70.038819
2015:05:16,12:10:43.266,68.344838,70.038819
2015:05:16,12:10:43.329,66.396791,70.038819
2015:05:16,12:10:43.366,67.611974,70.038819
2015:05:16,12:10:43.429,68.615780,70.308066
2015:05:16,12:10:43.466,67.171532,70.308066
2015:05:16,12:10:43.529,69.953462,70.308066
2015:05:16,12:10:43.566,67.629467,70.308066
2015:05:16,12:10:43.630,66.031368,70.308066
2015:05:16,12:10:43.666,66.024755,70.308066
2015:05:16,12:10:43.729,69.351870,70.308066
2015:05:16,12:10:43.766,66.431602,70.308066
2015:05:16,12:10:43.830,65.972313,70.308066
2015:05:16,12:10:43.866,67.470540,70.308066
2015:05:16,12:10:43.929,66.841403,70.308066
2015:05:16,12:10:43.965,67.056556,70.308066
2015:05:16,12:10:44.030,69.189754,70.308066
2015:05:16,12:10:44.065,66.541044,70.308066
2015:05:16,12:10:44.130,66.860725,68.500032
2015:05:16,12:10:44.166,64.728870,68.500032
2015:05:16,12:10:44.229,67.158991,68.500032
2015:05:16,12:10:44.266,66.137026,68.500032
2015:05:16,12:10:44.331,65.577408,68.500032
2015:05:16,12:10:44.366,67.008999,68.500032
2015:05:16,12:10:44.430,64.708801,68.500032
2015:05:16,12:10:44.466,66.446618,68.500032
2015:05:16,12:10:44.530,65.745959,68.500032
2015:05:16,12:10:44.566,65.504062,68.500032
2015:05:16,12:10:44.629,64.269916,68.500032
2015:05:16,12:10:44.666,66.455255,68.500032
2015:05:16,12:10:44.730,66.076605,68.500032
2015:05:16,12:10:44.766,66.022951,68.500032
2015:05:16,12:10:44.830,63.341897,68.500032
2015:05:16,12:10:44.866,63.348859,68.500032
2015:05:16,12:10:44.930,63.456577,68.500032
2015:05:16,12:10:44.966,65.571574,68.500032
2015:05:16,12:10:45.030,61.989245,68.500032
2015:05:16,12:10:45.065,62.907968,68.500032
2015:05:16,12:10:45.130,64.361906,68.500032
2015:05:16,12:10:45.167,62.759239,63.093467
2015:05:16,12:10:45.229,61.126226,63.093467
2015:05:16,12:10:45.266,64.137809,64.315740
2015:05:16,12:10:45.330,60.296198,64.315740
2015:05:16,12:10:45.366,60.557851,64.315740
2015:05:16,12:10:45.430,61.123946,64.315740
2015:05:16,12:10:45.465,59.982277,64.315740
2015:05:16,12:10:45.530,61.511603,64.315740
2015:05:16,12:10:45.566,63.273821,64.315740
2015:05:16,12:10:45.630,61.215167,64.315740
2015:05:16,12:10:45.665,60.278215,64.315740
