2015:05:19,16:40:46.477,73.899134,74.865929
2015:05:19,16:40:46.496,68.282806,74.865929
2015:05:19,16:40:46.577,73.025464,74.865929
2015:05:19,16:40:46.596,72.548260,74.865929
2015:05:19,16:40:46.677,71.682722,74.865929
2015:05:19,16:40:46.696,73.312913,74.865929
2015:05:19,16:40:46.777,72.137703,72.392506
2015:05:19,16:40:46.796,71.612024,72.392506
2015:05:19,16:40:46.877,70.039327,72.926986
2015:05:19,16:40:46.896,72.365962,72.926986
2015:05:19,16:40:46.977,71.220894,73.296741
2015:05:19,16:40:46.996,71.924494,73.296741
2015:05:19,16:40:47.077,73.883785,73.883785
2015:05:19,16:40:47.096,71.430345,73.883785
2015:05:19,16:40:47.177,74.873730,74.873730
2015:05:19,16:40:47.196,74.873730,74.873730
2015:05:19,16:40:47.277,72.779448,74.873730
2015:05:19,16:40:47.296,71.568588,74.873730
2015:05:19,16:40:47.377,74.236825,74.873730
2015:05:19,16:40:47.396,73.784390,74.873730
2015:05:19,16:40:47.477,73.509062,74.873730
2015:05:19,16:40:47.496,73.509062,74.873730
2015:05:19,16:40:47.577,74.186472,74.873730
2015:05:19,16:40:47.596,73.566810,74.873730
2015:05:19,16:40:47.677,73.378864,74.873730
2015:05:19,16:40:47.696,73.192173,74.873730
2015:05:19,16:40:47.777,72.025588,74.914107
2015:05:19,16:40:47.796,72.918491,0.000000
2015:05:19,16:40:47.877,74.678544,74.678544
2015:05:19,16:40:47.896,73.818759,74.678544
2015:05:19,16:40:47.977,72.998351,74.678544
2015:05:19,16:40:47.996,74.878175,74.890817
2015:05:19,16:40:48.077,72.750943,75.128684
2015:05:19,16:40:48.096,74.455282,75.128684
2015:05:19,16:40:48.177,75.744997,75.921724
2015:05:19,16:40:48.195,76.724114,76.724114
2015:05:19,16:40:48.277,76.488157,77.324244
2015:05:19,16:40:48.296,75.532752,77.324244
2015:05:19,16:40:48.377,76.278330,77.324244
2015:05:19,16:40:48.396,76.938804,77.324244
2015:05:19,16:40:48.477,76.974193,78.516497
2015:05:19,16:40:48.497,78.254423,78.516497
2015:05:19,16:40:48.577,78.963492,80.938146
2015:05:19,16:40:48.596,80.006671,80.938146
2015:05:19,16:40:48.677,82.053449,82.053449
2015:05:19,16:40:48.696,80.813418,82.053449
2015:05:19,16:40:48.777,81.351362,83.240734
2015:05:19,16:40:48.796,81.351362,83.240734
2015:05:19,16:40:48.877,82.368143,85.288452
2015:05:19,16:40:48.896,82.833421,85.288452
2015:05:19,16:40:48.977,85.077317,85.288452
