2015:05:16,13:49:51.653,75.648851,78.758955
2015:05:16,13:49:51.694,77.216512,78.758955
2015:05:16,13:49:51.753,77.297549,78.758955
2015:05:16,13:49:51.794,78.915070,78.915070
2015:05:16,13:49:51.852,79.148167,79.175242
2015:05:16,13:49:51.894,77.632661,79.175242
2015:05:16,13:49:51.952,79.397972,79.457856
2015:05:16,13:49:51.993,79.256080,79.457856
2015:05:16,13:49:52.053,78.133311,79.457856
2015:05:16,13:49:52.094,80.058754,80.078148
2015:05:16,13:49:52.153,77.417056,80.853732
2015:05:16,13:49:52.194,77.481845,80.853732
2015:05:16,13:49:52.253,78.213039,80.853732
2015:05:16,13:49:52.294,77.494810,80.853732
2015:05:16,13:49:52.352,77.151077,80.853732
2015:05:16,13:49:52.394,76.889248,80.853732
2015:05:16,13:49:52.452,75.427419,80.853732
2015:05:16,13:49:52.494,75.443645,80.853732
2015:05:16,13:49:52.552,78.318019,80.853732
2015:05:16,13:49:52.594,77.382328,80.853732
2015:05:16,13:49:52.653,74.327097,80.853732
2015:05:16,13:49:52.694,77.342328,80.853732
2015:05:16,13:49:52.753,75.735896,80.853732
2015:05:16,13:49:52.794,74.537819,80.853732
2015:05:16,13:49:52.852,76.875689,80.853732
2015:05:16,13:49:52.894,76.567423,80.853732
2015:05:16,13:49:52.952,76.005276,80.853732
2015:05:16,13:49:52.994,75.115627,80.853732
2015:05:16,13:49:53.053,75.889814,80.853732
2015:05:16,13:49:53.093,75.702023,80.853732
2015:05:16,13:49:53.153,76.380023,76.380023
2015:05:16,13:49:53.194,75.713095,76.380023
2015:05:16,13:49:53.253,74.820250,76.485706
2015:05:16,13:49:53.294,74.791357,76.485706
2015:05:16,13:49:53.353,76.114119,76.485706
2015:05:16,13:49:53.394,76.977493,76.977493
2015:05:16,13:49:53.452,76.720199,77.077051
2015:05:16,13:49:53.494,76.012253,77.303361
2015:05:16,13:49:53.552,74.604833,77.303361
2015:05:16,13:49:53.594,75.158436,77.303361
2015:05:16,13:49:53.653,75.672125,77.303361
2015:05:16,13:49:53.694,74.823190,77.303361
2015:05:16,13:49:53.753,71.681443,77.303361
2015:05:16,13:49:53.793,71.227335,77.303361
2015:05:16,13:49:53.853,72.168667,77.303361
2015:05:16,13:49:53.894,69.944758,77.303361
2015:05:16,13:49:53.953,69.478198,77.303361
2015:05:16,13:49:53.994,71.287511,77.303361
2015:05:16,13:49:54.052,72.727277,77.303361
2015:05:16,13:49:54.093,74.414805,77.303361
2015:05:16,13:49:54.153,72.939988,77.303361
2015:05:16,13:49:54.194,74.568747,74.569560
2015:05:16,13:49:54.252,78.022973,78.022973
2015:05:16,13:49:54.294,76.742990,78.142114
2015:05:16,13:49:54.352,73.835984,78.142114
2015:05:16,13:49:54.394,74.479747,78.142114
2015:05:16,13:49:54.453,74.172372,78.142114
2015:05:16,13:49:54.494,74.911525,78.142114
2015:05:16,13:49:54.552,74.316028,78.142114
2015:05:16,13:49:54.594,73.844709,78.142114
2015:05:16,13:49:54.653,74.388150,78.142114
2015:05:16,13:49:54.694,73.260849,78.142114
2015:05:16,13:49:54.753,74.390481,78.142114
2015:05:16,13:49:54.794,71.006391,78.142114
2015:05:16,13:49:54.852,69.849266,78.142114
2015:05:16,13:49:54.894,70.531146,78.142114
2015:05:16,13:49:54.953,70.019949,78.142114
2015:05:16,13:49:54.994,71.188855,78.142114
2015:05:16,13:49:55.053,71.720402,78.142114
2015:05:16,13:49:55.094,71.683060,78.142114
2015:05:16,13:49:55.152,73.713289,78.142114
2015:05:16,13:49:55.194,71.157377,78.142114
2015:05:16,13:49:55.253,71.645087,72.489848
2015:05:16,13:49:55.294,71.773668,72.489848
2015:05:16,13:49:55.353,76.120929,76.275521
2015:05:16,13:49:55.394,73.120939,77.005676
2015:05:16,13:49:55.452,75.089589,77.005676
2015:05:16,13:49:55.494,76.459349,77.005676
2015:05:16,13:49:55.552,77.172816,77.185649
2015:05:16,13:49:55.594,71.865832,77.185649
2015:05:16,13:49:55.653,78.309622,78.361308
2015:05:16,13:49:55.694,75.042211,78.361308
2015:05:16,13:49:55.753,72.524542,78.361308
2015:05:16,13:49:55.794,71.262759,78.361308
2015:05:16,13:49:55.852,72.238616,78.361308
2015:05:16,13:49:55.894,74.676472,78.361308
2015:05:16,13:49:55.953,74.733797,78.361308
2015:05:16,13:49:55.994,74.733603,78.361308
2015:05:16,13:49:56.052,73.677074,78.424882
2015:05:16,13:49:56.094,75.242822,78.424882
2015:05:16,13:49:56.153,72.069416,78.424882
2015:05:16,13:49:56.194,73.854857,78.424882
2015:05:16,13:49:56.253,73.340350,78.424882
2015:05:16,13:49:56.294,72.069408,72.069408
2015:05:16,13:49:56.353,73.626928,75.967984
2015:05:16,13:49:56.394,75.081996,75.967984
2015:05:16,13:49:56.453,75.945632,75.991115
2015:05:16,13:49:56.494,73.882959,75.991115
2015:05:16,13:49:56.553,74.217882,75.991115
2015:05:16,13:49:56.594,73.952846,75.991115
2015:05:16,13:49:56.653,72.021089,75.991115
2015:05:16,13:49:56.694,75.265921,75.991115
2015:05:16,13:49:56.752,74.409238,75.991115
2015:05:16,13:49:56.794,74.856127,75.991115
2015:05:16,13:49:56.853,71.672186,75.991115
2015:05:16,13:49:56.894,72.896530,75.991115
2015:05:16,13:49:56.952,70.899904,75.991115
2015:05:16,13:49:56.994,71.099041,75.991115
2015:05:16,13:49:57.053,71.522502,75.991115
2015:05:16,13:49:57.094,72.900750,75.991115
2015:05:16,13:49:57.152,70.537556,75.991115
2015:05:16,13:49:57.194,74.837312,75.991115
2015:05:16,13:49:57.253,69.972312,75.991115
2015:05:16,13:49:57.294,70.115724,75.991115
2015:05:16,13:49:57.352,71.068467,71.092698
2015:05:16,13:49:57.394,71.120864,71.209701
2015:05:16,13:49:57.453,71.510214,71.777475
2015:05:16,13:49:57.494,72.497687,72.795999
2015:05:16,13:49:57.552,71.216754,72.795999
2015:05:16,13:49:57.594,67.861625,72.795999
2015:05:16,13:49:57.653,73.929807,73.929807
2015:05:16,13:49:57.694,72.569198,73.929807
2015:05:16,13:49:57.752,72.417128,73.929807
2015:05:16,13:49:57.794,71.147303,73.929807
2015:05:16,13:49:57.852,69.364269,73.929807
2015:05:16,13:49:57.894,71.780897,73.929807
2015:05:16,13:49:57.953,70.738520,73.929807
2015:05:16,13:49:57.993,73.279599,73.929807
2015:05:16,13:49:58.053,70.916070,73.929807
2015:05:16,13:49:58.094,70.843578,73.929807
2015:05:16,13:49:58.153,71.377279,73.929807
2015:05:16,13:49:58.194,69.195112,73.929807
2015:05:16,13:49:58.253,72.661470,73.929807
2015:05:16,13:49:58.294,73.253750,73.929807
2015:05:16,13:49:58.353,70.425788,73.929807
2015:05:16,13:49:58.394,69.192147,69.219463
2015:05:16,13:49:58.452,70.965231,71.001162
2015:05:16,13:49:58.494,71.272022,71.272022
2015:05:16,13:49:58.553,74.222666,74.246284
2015:05:16,13:49:58.594,71.961715,74.246284
2015:05:16,13:49:58.653,69.826420,74.301894
2015:05:16,13:49:58.694,74.264147,74.338296
2015:05:16,13:49:58.753,70.777061,74.338296
2015:05:16,13:49:58.794,68.800228,74.338296
2015:05:16,13:49:58.853,70.724524,74.338296
2015:05:16,13:49:58.894,71.794135,74.338296
2015:05:16,13:49:58.952,70.607856,74.338296
2015:05:16,13:49:58.994,70.450778,74.338296
2015:05:16,13:49:59.053,69.110067,74.338296
2015:05:16,13:49:59.094,67.068158,74.338296
2015:05:16,13:49:59.153,69.017308,74.338296
2015:05:16,13:49:59.194,67.661493,74.338296
2015:05:16,13:49:59.253,70.596454,74.338296
2015:05:16,13:49:59.293,71.171072,74.338296
2015:05:16,13:49:59.353,72.161085,74.338296
2015:05:16,13:49:59.394,73.654929,74.338296
2015:05:16,13:49:59.453,72.614334,73.044175
2015:05:16,13:49:59.494,73.401985,74.550524
2015:05:16,13:49:59.553,72.740762,74.550524
2015:05:16,13:49:59.595,75.354414,75.367534
2015:05:16,13:49:59.653,74.391726,75.367534
2015:05:16,13:49:59.694,74.661450,76.345777
2015:05:16,13:49:59.753,76.343000,76.361531
2015:05:16,13:49:59.793,74.425083,76.361531
2015:05:16,13:49:59.853,75.325355,76.361531
2015:05:16,13:49:59.894,74.893112,76.361531
2015:05:16,13:49:59.953,74.520939,76.361531
2015:05:16,13:49:59.994,76.020341,76.526336
2015:05:16,13:50:0.052,74.836702,76.526336
2015:05:16,13:50:0.094,76.313882,76.526336
2015:05:16,13:50:0.153,75.477539,76.526336
2015:05:16,13:50:0.194,74.641968,76.526336
2015:05:16,13:50:0.253,77.545956,77.762128
2015:05:16,13:50:0.294,79.030177,80.234572
2015:05:16,13:50:0.353,81.003074,81.003074
2015:05:16,13:50:0.393,80.024091,81.003074
2015:05:16,13:50:0.453,80.282345,81.003074
2015:05:16,13:50:0.494,79.101540,79.137652
2015:05:16,13:50:0.553,79.738385,79.785602
2015:05:16,13:50:0.594,77.506220,79.785602
2015:05:16,13:50:0.653,77.507664,79.785602
2015:05:16,13:50:0.694,77.270385,79.785602
2015:05:16,13:50:0.752,76.512764,79.785602
2015:05:16,13:50:0.794,76.578602,79.785602
2015:05:16,13:50:0.853,73.537711,79.785602
2015:05:16,13:50:0.894,73.007309,79.785602
2015:05:16,13:50:0.953,72.047369,79.785602
2015:05:16,13:50:0.994,69.897667,79.785602
2015:05:16,13:50:1.052,73.216553,79.785602
2015:05:16,13:50:1.094,75.637181,79.785602
2015:05:16,13:50:1.153,74.515738,79.785602
2015:05:16,13:50:1.194,72.802926,79.785602
2015:05:16,13:50:1.252,69.041316,79.785602
2015:05:16,13:50:1.294,73.288200,79.785602
2015:05:16,13:50:1.353,71.401904,79.785602
2015:05:16,13:50:1.394,76.109950,79.785602
2015:05:16,13:50:1.453,75.059314,79.785602
2015:05:16,13:50:1.494,73.828038,79.785602
2015:05:16,13:50:1.553,70.589326,73.444079
2015:05:16,13:50:1.594,72.470493,73.444079
2015:05:16,13:50:1.653,71.664083,73.444079
2015:05:16,13:50:1.694,73.202046,73.444079
2015:05:16,13:50:1.753,74.145348,75.964452
2015:05:16,13:50:1.794,74.878750,75.964452
2015:05:16,13:50:1.853,72.827893,75.964452
2015:05:16,13:50:1.894,73.187849,75.964452
2015:05:16,13:50:1.953,73.057108,77.630767
2015:05:16,13:50:1.994,74.216917,77.630767
2015:05:16,13:50:2.053,73.691693,77.630767
2015:05:16,13:50:2.093,71.758220,77.630767
2015:05:16,13:50:2.153,71.359137,77.630767
2015:05:16,13:50:2.194,72.480728,77.630767
2015:05:16,13:50:2.253,73.602137,77.630767
2015:05:16,13:50:2.293,74.270788,77.630767
2015:05:16,13:50:2.353,74.015159,77.630767
2015:05:16,13:50:2.394,72.229523,77.630767
2015:05:16,13:50:2.453,77.143183,77.630767
2015:05:16,13:50:2.494,74.201228,77.630767
2015:05:16,13:50:2.553,73.546518,77.630767
2015:05:16,13:50:2.594,74.142652,74.142652
2015:05:16,13:50:2.653,76.193270,76.233391
2015:05:16,13:50:2.694,76.551002,76.551002
2015:05:16,13:50:2.753,76.737609,76.805837
2015:05:16,13:50:2.794,74.632084,76.805837
