2015:05:19,14:31:54.488,59.966144,64.488636
2015:05:19,14:31:54.576,59.215352,64.488636
2015:05:19,14:31:54.588,59.215352,64.488636
2015:05:19,14:31:54.676,60.864311,64.488636
2015:05:19,14:31:54.688,59.930513,64.488636
2015:05:19,14:31:54.776,57.293202,61.356647
2015:05:19,14:31:54.788,57.293202,61.356647
2015:05:19,14:31:54.876,60.813645,61.356647
2015:05:19,14:31:54.888,60.813645,61.356647
2015:05:19,14:31:54.976,60.089537,61.356647
2015:05:19,14:31:54.988,61.712346,61.712346
2015:05:19,14:31:55.076,60.843401,61.712346
2015:05:19,14:31:55.088,59.625074,61.712346
2015:05:19,14:31:55.176,62.966199,62.966199
2015:05:19,14:31:55.188,62.966199,62.966199
2015:05:19,14:31:55.276,58.468159,62.966199
2015:05:19,14:31:55.288,60.348092,62.966199
2015:05:19,14:31:55.376,61.667071,62.966199
2015:05:19,14:31:55.389,61.191244,62.966199
2015:05:19,14:31:55.476,59.963516,62.966199
2015:05:19,14:31:55.488,59.963516,62.966199
2015:05:19,14:31:55.576,62.448428,62.966199
2015:05:19,14:31:55.589,61.453327,62.966199
2015:05:19,14:31:55.676,60.970064,62.966199
2015:05:19,14:31:55.688,61.444831,62.966199
2015:05:19,14:31:55.776,62.774432,62.972409
2015:05:19,14:31:55.789,62.774432,0.000000
2015:05:19,14:31:55.876,61.308150,62.528512
2015:05:19,14:31:55.889,61.122525,62.528512
2015:05:19,14:31:55.976,61.617775,63.189023
2015:05:19,14:31:55.989,62.259247,63.189023
2015:05:19,14:31:56.076,60.909731,63.189023
2015:05:19,14:31:56.089,60.909731,63.189023
2015:05:19,14:31:56.176,60.580559,63.189023
2015:05:19,14:31:56.189,60.580559,63.189023
2015:05:19,14:31:56.276,63.011648,63.189023
2015:05:19,14:31:56.290,62.324172,63.189023
2015:05:19,14:31:56.377,61.504710,63.189023
2015:05:19,14:31:56.393,62.199026,63.189023
2015:05:19,14:31:56.476,61.108015,63.900777
2015:05:19,14:31:56.490,61.108015,63.900777
2015:05:19,14:31:56.576,64.255213,64.255213
2015:05:19,14:31:56.589,62.206827,64.255213
2015:05:19,14:31:56.676,61.864573,64.255213
2015:05:19,14:31:56.690,61.773860,64.255213
2015:05:19,14:31:56.776,61.927574,64.255213
2015:05:19,14:31:56.789,61.927574,64.255213
2015:05:19,14:31:56.876,63.912216,65.571341
2015:05:19,14:31:56.893,64.415867,65.571341
2015:05:19,14:31:56.976,62.887006,65.571341
2015:05:19,14:31:56.989,64.775110,65.571341
2015:05:19,14:31:57.076,62.880426,65.571341
2015:05:19,14:31:57.089,62.880426,65.571341
2015:05:19,14:31:57.176,63.851217,65.571341
2015:05:19,14:31:57.190,63.604450,65.571341
2015:05:19,14:31:57.276,65.281032,65.571341
2015:05:19,14:31:57.290,64.355453,65.571341
2015:05:19,14:31:57.376,63.961320,65.571341
2015:05:19,14:31:57.390,63.961320,65.571341
2015:05:19,14:31:57.476,63.821331,65.571341
2015:05:19,14:31:57.489,63.821331,65.571341
2015:05:19,14:31:57.576,64.638057,65.571341
2015:05:19,14:31:57.589,63.643770,65.571341
2015:05:19,14:31:57.677,65.557171,65.588051
2015:05:19,14:31:57.690,64.053139,65.588051
2015:05:19,14:31:57.776,63.955510,65.588051
2015:05:19,14:31:57.789,63.955510,65.588051
2015:05:19,14:31:57.876,66.838044,66.934416
2015:05:19,14:31:57.890,64.721845,64.784149
2015:05:19,14:31:57.976,65.094336,66.478327
2015:05:19,14:31:57.990,64.354039,66.478327
2015:05:19,14:31:58.076,65.151738,66.478327
2015:05:19,14:31:58.090,65.151738,66.478327
2015:05:19,14:31:58.176,66.103350,67.389803
2015:05:19,14:31:58.189,66.574601,67.389803
2015:05:19,14:31:58.276,64.885298,67.389803
2015:05:19,14:31:58.290,63.693897,67.389803
2015:05:19,14:31:58.376,68.055847,68.103091
2015:05:19,14:31:58.390,68.055847,68.103091
2015:05:19,14:31:58.476,66.297265,68.103091
2015:05:19,14:31:58.490,65.981568,68.103091
2015:05:19,14:31:58.576,66.186005,68.103091
2015:05:19,14:31:58.590,64.978073,68.103091
2015:05:19,14:31:58.676,67.429611,68.103091
2015:05:19,14:31:58.690,67.429611,68.103091
2015:05:19,14:31:58.776,65.678365,68.225394
2015:05:19,14:31:58.790,65.678365,68.225394
2015:05:19,14:31:58.876,63.914026,68.225394
2015:05:19,14:31:58.890,63.457498,68.225394
2015:05:19,14:31:58.976,65.343428,65.584372
2015:05:19,14:31:58.990,66.858539,66.858539
2015:05:19,14:31:59.076,67.295205,67.399449
2015:05:19,14:31:59.090,67.295205,67.399449
2015:05:19,14:31:59.176,66.334448,67.399449
2015:05:19,14:31:59.190,65.537743,67.399449
2015:05:19,14:31:59.276,66.013120,67.399449
2015:05:19,14:31:59.290,65.379096,67.399449
2015:05:19,14:31:59.376,66.578735,67.399449
2015:05:19,14:31:59.389,66.578735,67.399449
2015:05:19,14:31:59.476,65.235199,67.399449
2015:05:19,14:31:59.490,62.980598,67.399449
2015:05:19,14:31:59.576,65.044352,67.399449
2015:05:19,14:31:59.590,67.860244,67.918493
2015:05:19,14:31:59.676,67.450003,69.094546
2015:05:19,14:31:59.690,67.450003,69.094546
2015:05:19,14:31:59.776,64.637019,69.094546
2015:05:19,14:31:59.789,64.637019,69.094546
2015:05:19,14:31:59.876,66.451478,69.094546
2015:05:19,14:31:59.890,65.114832,69.094546
2015:05:19,14:31:59.976,61.597120,69.094546
2015:05:19,14:31:59.989,61.597120,0.000000
2015:05:19,14:32:0.076,64.223866,64.433107
2015:05:19,14:32:0.090,64.223866,64.433107
2015:05:19,14:32:0.176,62.345259,64.433107
2015:05:19,14:32:0.190,62.258246,64.433107
2015:05:19,14:32:0.276,61.559229,64.433107
2015:05:19,14:32:0.290,61.481379,64.433107
2015:05:19,14:32:0.376,61.139290,64.433107
2015:05:19,14:32:0.390,61.139290,64.433107
2015:05:19,14:32:0.476,62.519054,64.433107
2015:05:19,14:32:0.490,61.819759,64.433107
2015:05:19,14:32:0.576,65.710201,65.710201
2015:05:19,14:32:0.590,61.634286,65.710201
