2015:05:19,18:25:38.539,87.978880,87.978880
2015:05:19,18:25:38.570,86.741749,87.978880
2015:05:19,18:25:38.639,75.938258,87.978880
2015:05:19,18:25:38.669,76.143960,87.978880
2015:05:19,18:25:38.739,78.495239,87.978880
2015:05:19,18:25:38.769,75.838901,87.978880
2015:05:19,18:25:38.839,76.501255,87.978880
2015:05:19,18:25:38.870,81.145743,87.978880
2015:05:19,18:25:38.939,75.050748,87.978880
2015:05:19,18:25:38.970,74.466189,87.978880
2015:05:19,18:25:39.039,74.393263,87.978880
2015:05:19,18:25:39.070,73.932607,87.978880
2015:05:19,18:25:39.139,86.370624,87.978880
2015:05:19,18:25:39.170,83.547773,88.372574
2015:05:19,18:25:39.239,73.891571,88.372574
2015:05:19,18:25:39.270,73.383586,88.372574
2015:05:19,18:25:39.339,71.230697,88.372574
2015:05:19,18:25:39.370,72.342527,88.372574
2015:05:19,18:25:39.439,72.202653,88.372574
2015:05:19,18:25:39.470,71.664202,88.372574
2015:05:19,18:25:39.539,72.434133,73.447098
2015:05:19,18:25:39.570,73.226017,73.447098
2015:05:19,18:25:39.638,72.806613,73.957416
2015:05:19,18:25:39.669,73.182203,73.957416
2015:05:19,18:25:39.739,73.231666,73.957416
2015:05:19,18:25:39.770,73.275950,73.957416
2015:05:19,18:25:39.839,73.250630,74.112042
2015:05:19,18:25:39.870,73.150491,74.112042
2015:05:19,18:25:39.939,73.102346,74.112042
2015:05:19,18:25:39.969,76.676873,76.676873
2015:05:19,18:25:40.039,85.301293,86.768640
2015:05:19,18:25:40.070,88.040791,88.040791
2015:05:19,18:25:40.139,96.396955,96.408515
2015:05:19,18:25:40.170,90.295544,96.408515
2015:05:19,18:25:40.239,76.372905,96.408515
2015:05:19,18:25:40.270,84.123206,96.408515
2015:05:19,18:25:40.339,82.196622,96.408515
2015:05:19,18:25:40.370,82.965263,96.408515
2015:05:19,18:25:40.439,79.230795,96.408515
2015:05:19,18:25:40.470,78.533598,96.408515
2015:05:19,18:25:40.540,79.838128,96.408515
2015:05:19,18:25:40.570,78.345742,78.345742
2015:05:19,18:25:40.639,74.973990,79.947175
2015:05:19,18:25:40.670,73.579248,79.947175
2015:05:19,18:25:40.739,73.219862,79.947175
2015:05:19,18:25:40.770,75.134951,79.947175
2015:05:19,18:25:40.839,76.037021,79.947175
2015:05:19,18:25:40.869,76.197046,79.947175
2015:05:19,18:25:40.939,73.032145,79.947175
2015:05:19,18:25:40.970,75.974828,79.947175
2015:05:19,18:25:41.039,76.668462,80.315369
2015:05:19,18:25:41.070,76.276153,80.315369
2015:05:19,18:25:41.139,73.508475,80.315369
2015:05:19,18:25:41.170,72.952448,80.315369
