2015:05:15,19:41:42.993,93.934476,97.984055
2015:05:15,19:41:43.008,89.851256,89.851256
2015:05:15,19:41:43.093,89.015952,92.101002
2015:05:15,19:41:43.108,92.544868,92.544868
2015:05:15,19:41:43.194,92.146825,95.607747
2015:05:15,19:41:43.208,92.146825,95.607747
2015:05:15,19:41:43.294,83.998627,95.607747
2015:05:15,19:41:43.308,85.486449,95.607747
2015:05:15,19:41:43.393,84.090051,95.607747
2015:05:15,19:41:43.408,84.707691,95.607747
2015:05:15,19:41:43.493,98.085843,98.128399
2015:05:15,19:41:43.508,98.085843,98.128399
2015:05:15,19:41:43.595,91.212501,98.274586
2015:05:15,19:41:43.607,91.212501,98.274586
2015:05:15,19:41:43.694,88.755509,98.274586
2015:05:15,19:41:43.708,90.964027,98.274586
2015:05:15,19:41:43.794,87.292846,98.274586
2015:05:15,19:41:43.807,84.921610,98.274586
2015:05:15,19:41:43.893,87.754628,98.274586
2015:05:15,19:41:43.908,87.754628,98.274586
2015:05:15,19:41:43.993,89.840348,98.274586
2015:05:15,19:41:44.008,93.394194,98.274586
2015:05:15,19:41:44.093,90.309703,92.188031
2015:05:15,19:41:44.108,88.233949,92.188031
2015:05:15,19:41:44.194,83.359692,92.188031
2015:05:15,19:41:44.208,83.359692,92.188031
2015:05:15,19:41:44.294,97.195146,97.195146
2015:05:15,19:41:44.307,92.396957,97.195146
2015:05:15,19:41:44.393,89.065959,97.195146
2015:05:15,19:41:44.408,89.173723,97.195146
2015:05:15,19:41:44.493,90.087702,97.195146
2015:05:15,19:41:44.508,90.087702,97.195146
2015:05:15,19:41:44.593,92.038184,97.195146
2015:05:15,19:41:44.608,94.536215,97.195146
2015:05:15,19:41:44.693,93.796551,98.753409
2015:05:15,19:41:44.708,89.962609,98.753409
2015:05:15,19:41:44.794,89.339436,98.753409
2015:05:15,19:41:44.807,89.339436,98.753409
2015:05:15,19:41:44.893,88.522332,98.753409
2015:05:15,19:41:44.908,88.522332,98.753409
2015:05:15,19:41:44.994,85.959192,98.753409
2015:05:15,19:41:45.008,85.339642,98.753409
2015:05:15,19:41:45.093,91.104325,98.753409
2015:05:15,19:41:45.108,92.180884,92.192554
2015:05:15,19:41:45.193,95.761183,95.761183
2015:05:15,19:41:45.208,95.761183,95.761183
2015:05:15,19:41:45.293,93.172390,95.761183
2015:05:15,19:41:45.308,94.059630,95.761183
2015:05:15,19:41:45.393,95.331711,96.261744
2015:05:15,19:41:45.408,86.681131,96.261744
2015:05:15,19:41:45.493,88.351006,96.261744
2015:05:15,19:41:45.508,88.351006,96.261744
2015:05:15,19:41:45.593,88.829924,96.261744
2015:05:15,19:41:45.610,93.311020,96.261744
2015:05:15,19:41:45.693,96.274321,96.976898
2015:05:15,19:41:45.708,96.263119,96.976898
2015:05:15,19:41:45.793,92.364427,97.242897
2015:05:15,19:41:45.808,92.364427,97.242897
2015:05:15,19:41:45.893,89.745178,97.242897
2015:05:15,19:41:45.907,92.066320,97.242897
2015:05:15,19:41:45.993,85.813463,97.242897
2015:05:15,19:41:46.008,87.246288,97.242897
2015:05:15,19:41:46.093,85.947196,97.242897
2015:05:15,19:41:46.108,85.947196,97.242897
2015:05:15,19:41:46.193,86.715170,86.715170
2015:05:15,19:41:46.208,86.715170,86.715170
2015:05:15,19:41:46.293,96.723323,96.733124
2015:05:15,19:41:46.308,97.526678,97.540983
2015:05:15,19:41:46.393,92.824484,97.540983
2015:05:15,19:41:46.407,88.398881,97.540983
2015:05:15,19:41:46.493,92.542939,97.540983
2015:05:15,19:41:46.508,92.542939,97.540983
2015:05:15,19:41:46.593,95.416570,97.540983
2015:05:15,19:41:46.608,95.870471,97.540983
2015:05:15,19:41:46.693,95.718357,97.540983
2015:05:15,19:41:46.708,89.012502,97.540983
2015:05:15,19:41:46.793,95.985681,98.464468
2015:05:15,19:41:46.808,95.985681,98.464468
2015:05:15,19:41:46.893,87.601195,98.464468
2015:05:15,19:41:46.907,87.993649,98.464468
2015:05:15,19:41:46.993,89.644301,98.464468
2015:05:15,19:41:47.008,93.446786,98.464468
2015:05:15,19:41:47.093,92.831410,98.464468
2015:05:15,19:41:47.108,92.831410,98.464468
2015:05:15,19:41:47.193,92.302356,98.464468
2015:05:15,19:41:47.207,92.302356,0.000000
2015:05:15,19:41:47.293,97.721368,97.721368
2015:05:15,19:41:47.308,97.484496,97.721368
2015:05:15,19:41:47.393,93.705336,97.721368
2015:05:15,19:41:47.408,93.705336,97.721368
2015:05:15,19:41:47.493,92.752764,97.721368
2015:05:15,19:41:47.508,92.752764,97.721368
2015:05:15,19:41:47.593,93.643484,97.721368
2015:05:15,19:41:47.608,95.012834,97.721368
2015:05:15,19:41:47.693,92.705779,97.721368
2015:05:15,19:41:47.707,94.911292,97.721368
2015:05:15,19:41:47.793,95.126229,97.721368
2015:05:15,19:41:47.808,95.126229,97.721368
2015:05:15,19:41:47.893,91.731309,97.721368
