2015:05:16,13:15:4.081,67.892344,76.429915
2015:05:16,13:15:4.108,67.256937,76.429915
2015:05:16,13:15:4.181,69.589129,76.429915
2015:05:16,13:15:4.208,68.158427,68.158427
2015:05:16,13:15:4.281,68.898876,70.000869
2015:05:16,13:15:4.308,68.250838,70.790429
2015:05:16,13:15:4.381,69.614240,71.929228
2015:05:16,13:15:4.408,68.942215,71.929228
2015:05:16,13:15:4.481,66.518051,71.929228
2015:05:16,13:15:4.508,66.866283,71.929228
2015:05:16,13:15:4.581,66.410538,71.929228
2015:05:16,13:15:4.608,67.599333,71.929228
2015:05:16,13:15:4.681,66.755158,71.929228
2015:05:16,13:15:4.708,66.448073,71.929228
2015:05:16,13:15:4.781,65.754894,71.929228
2015:05:16,13:15:4.808,65.882170,71.929228
2015:05:16,13:15:4.881,65.399882,71.929228
2015:05:16,13:15:4.908,64.000274,71.929228
2015:05:16,13:15:4.982,63.503122,71.929228
2015:05:16,13:15:5.008,66.563472,71.929228
2015:05:16,13:15:5.081,70.580910,71.929228
2015:05:16,13:15:5.108,68.108175,71.929228
2015:05:16,13:15:5.182,67.012610,71.929228
2015:05:16,13:15:5.209,66.907805,71.929228
2015:05:16,13:15:5.281,67.951367,69.350467
2015:05:16,13:15:5.308,69.195107,69.350467
2015:05:16,13:15:5.381,65.278614,69.421264
2015:05:16,13:15:5.408,66.535802,69.421264
2015:05:16,13:15:5.481,66.571963,69.421264
2015:05:16,13:15:5.508,63.834990,69.421264
2015:05:16,13:15:5.581,64.782947,69.421264
2015:05:16,13:15:5.608,68.466721,69.421264
2015:05:16,13:15:5.682,69.310119,69.421264
2015:05:16,13:15:5.709,69.417334,69.529292
2015:05:16,13:15:5.781,69.028453,69.529292
2015:05:16,13:15:5.808,69.724230,69.724230
2015:05:16,13:15:5.881,69.077350,69.862610
2015:05:16,13:15:5.908,66.410316,69.862610
2015:05:16,13:15:5.981,68.470972,69.862610
2015:05:16,13:15:6.008,66.415903,69.862610
2015:05:16,13:15:6.081,68.239133,69.862610
2015:05:16,13:15:6.108,68.162498,69.862610
2015:05:16,13:15:6.181,67.161494,69.862610
2015:05:16,13:15:6.208,69.408796,69.862610
2015:05:16,13:15:6.281,73.292335,73.511481
2015:05:16,13:15:6.308,71.293573,71.293573
2015:05:16,13:15:6.382,68.129343,71.456257
2015:05:16,13:15:6.408,69.684782,71.456257
2015:05:16,13:15:6.481,69.098449,71.456257
2015:05:16,13:15:6.508,67.473143,71.456257
2015:05:16,13:15:6.581,71.677543,71.683277
2015:05:16,13:15:6.608,70.945617,71.683277
2015:05:16,13:15:6.681,70.729030,71.683277
2015:05:16,13:15:6.708,71.308600,71.683277
2015:05:16,13:15:6.781,75.015042,75.259147
2015:05:16,13:15:6.808,73.368972,75.259147
2015:05:16,13:15:6.882,73.998586,75.259147
2015:05:16,13:15:6.908,73.998768,75.259147
2015:05:16,13:15:6.981,79.041165,79.070132
