2015:05:19,15:32:59.650,83.789673,84.527196
2015:05:19,15:32:59.681,82.287213,84.527196
2015:05:19,15:32:59.750,86.439047,86.472202
2015:05:19,15:32:59.781,88.117459,88.117459
2015:05:19,15:32:59.850,85.698855,88.117459
2015:05:19,15:32:59.881,81.164631,88.117459
2015:05:19,15:32:59.950,87.940583,88.117459
2015:05:19,15:32:59.981,84.339268,88.450502
2015:05:19,15:33:0.050,80.457918,88.450502
2015:05:19,15:33:0.081,80.032531,88.450502
2015:05:19,15:33:0.149,82.403227,88.450502
2015:05:19,15:33:0.181,82.311630,88.450502
2015:05:19,15:33:0.249,85.239665,86.231032
2015:05:19,15:33:0.281,85.441598,86.231032
2015:05:19,15:33:0.349,90.742065,90.812775
2015:05:19,15:33:0.381,89.747390,90.812775
2015:05:19,15:33:0.449,90.736638,90.812775
2015:05:19,15:33:0.481,90.938894,90.970379
2015:05:19,15:33:0.549,91.290181,92.893067
2015:05:19,15:33:0.581,88.394868,92.893067
2015:05:19,15:33:0.650,84.768674,92.893067
2015:05:19,15:33:0.680,86.096489,92.893067
2015:05:19,15:33:0.749,87.434772,92.893067
2015:05:19,15:33:0.780,88.090007,92.893067
2015:05:19,15:33:0.849,86.540636,92.893067
2015:05:19,15:33:0.880,84.991097,92.893067
2015:05:19,15:33:0.949,82.348165,92.893067
2015:05:19,15:33:0.980,84.258364,92.893067
2015:05:19,15:33:1.049,87.727681,92.893067
2015:05:19,15:33:1.081,90.051988,92.893067
2015:05:19,15:33:1.149,90.877550,92.893067
2015:05:19,15:33:1.180,92.980941,92.980941
2015:05:19,15:33:1.249,89.236687,92.980941
2015:05:19,15:33:1.280,92.474320,93.627899
2015:05:19,15:33:1.349,94.718185,95.137077
2015:05:19,15:33:1.380,92.871280,95.137077
2015:05:19,15:33:1.449,92.813430,95.137077
2015:05:19,15:33:1.480,92.506555,95.137077
2015:05:19,15:33:1.549,87.369691,95.137077
2015:05:19,15:33:1.581,87.497612,95.137077
2015:05:19,15:33:1.650,92.676629,95.137077
2015:05:19,15:33:1.681,87.855510,95.137077
2015:05:19,15:33:1.750,91.076313,95.137077
2015:05:19,15:33:1.781,86.493323,95.137077
2015:05:19,15:33:1.849,87.338971,95.675307
2015:05:19,15:33:1.880,90.270597,95.675307
2015:05:19,15:33:1.949,90.500104,95.675307
2015:05:19,15:33:1.980,92.227429,95.675307
2015:05:19,15:33:2.049,91.449917,95.675307
2015:05:19,15:33:2.081,89.696392,95.675307
2015:05:19,15:33:2.150,87.732081,95.675307
2015:05:19,15:33:2.180,90.362080,95.675307
2015:05:19,15:33:2.250,84.558911,95.675307
2015:05:19,15:33:2.281,86.383584,95.675307
2015:05:19,15:33:2.349,90.153190,94.017863
2015:05:19,15:33:2.381,85.853564,94.017863
2015:05:19,15:33:2.449,88.232735,94.017863
2015:05:19,15:33:2.480,86.337261,94.017863
2015:05:19,15:33:2.550,86.609086,94.017863
2015:05:19,15:33:2.580,86.547546,94.017863
2015:05:19,15:33:2.649,87.788135,94.017863
2015:05:19,15:33:2.680,82.476644,94.017863
2015:05:19,15:33:2.749,85.130071,94.017863
2015:05:19,15:33:2.780,82.592513,94.017863
2015:05:19,15:33:2.849,82.509128,94.017863
2015:05:19,15:33:2.880,80.665185,94.017863
2015:05:19,15:33:2.949,83.234157,94.017863
2015:05:19,15:33:2.980,84.503604,94.017863
2015:05:19,15:33:3.049,81.871110,94.017863
2015:05:19,15:33:3.080,80.097060,94.017863
2015:05:19,15:33:3.149,82.077333,94.017863
2015:05:19,15:33:3.180,81.996677,94.017863
2015:05:19,15:33:3.249,79.575555,94.017863
2015:05:19,15:33:3.282,77.306604,94.017863
2015:05:19,15:33:3.349,81.231273,94.017863
2015:05:19,15:33:3.380,77.072370,77.151397
2015:05:19,15:33:3.449,77.988152,77.996744
2015:05:19,15:33:3.480,77.160564,77.996744
2015:05:19,15:33:3.549,76.048209,77.996744
2015:05:19,15:33:3.580,78.684827,78.767120
2015:05:19,15:33:3.650,78.749858,79.572887
2015:05:19,15:33:3.680,74.225100,79.572887
2015:05:19,15:33:3.750,75.025894,79.572887
2015:05:19,15:33:3.780,78.966632,79.572887
2015:05:19,15:33:3.850,76.226017,79.572887
2015:05:19,15:33:3.881,76.618194,79.572887
2015:05:19,15:33:3.949,75.120209,79.572887
2015:05:19,15:33:3.981,74.628557,79.572887
2015:05:19,15:33:4.049,73.254611,81.859881
2015:05:19,15:33:4.080,77.413774,81.859881
2015:05:19,15:33:4.149,74.493398,81.859881
2015:05:19,15:33:4.180,74.968444,81.859881
2015:05:19,15:33:4.249,72.847026,81.859881
2015:05:19,15:33:4.280,76.480308,81.859881
2015:05:19,15:33:4.349,75.572996,81.859881
2015:05:19,15:33:4.380,75.009796,81.859881
2015:05:19,15:33:4.449,75.671332,75.756434
2015:05:19,15:33:4.480,81.230238,81.390260
2015:05:19,15:33:4.549,76.393983,81.390260
2015:05:19,15:33:4.580,78.297384,81.390260
2015:05:19,15:33:4.649,75.900608,81.390260
2015:05:19,15:33:4.680,76.998808,81.390260
2015:05:19,15:33:4.749,79.767695,81.390260
2015:05:19,15:33:4.780,79.799672,81.390260
2015:05:19,15:33:4.849,74.153136,81.390260
2015:05:19,15:33:4.880,77.363135,81.390260
2015:05:19,15:33:4.949,77.528099,81.390260
2015:05:19,15:33:4.980,75.933179,81.390260
2015:05:19,15:33:5.049,77.885573,81.390260
2015:05:19,15:33:5.080,77.374669,81.390260
2015:05:19,15:33:5.149,73.044651,81.390260
2015:05:19,15:33:5.180,77.941849,81.390260
2015:05:19,15:33:5.249,74.434770,81.390260
2015:05:19,15:33:5.280,76.477077,81.390260
2015:05:19,15:33:5.349,72.681678,81.390260
2015:05:19,15:33:5.380,71.395414,81.390260
2015:05:19,15:33:5.449,73.379128,81.390260
2015:05:19,15:33:5.480,75.430028,75.620433
2015:05:19,15:33:5.549,74.376219,75.620433
2015:05:19,15:33:5.580,75.451572,75.861555
2015:05:19,15:33:5.649,72.178514,75.861555
2015:05:19,15:33:5.680,72.047498,75.861555
2015:05:19,15:33:5.749,77.169795,77.169795
2015:05:19,15:33:5.780,74.445582,77.169795
2015:05:19,15:33:5.849,73.803399,77.169795
2015:05:19,15:33:5.880,72.844028,77.169795
2015:05:19,15:33:5.949,80.105502,80.105502
2015:05:19,15:33:5.980,80.166969,80.175300
2015:05:19,15:33:6.049,79.081308,80.175300
2015:05:19,15:33:6.080,78.056930,80.175300
2015:05:19,15:33:6.149,76.700450,80.175300
2015:05:19,15:33:6.180,77.229730,80.175300
2015:05:19,15:33:6.249,77.952916,80.175300
2015:05:19,15:33:6.280,75.185293,80.175300
2015:05:19,15:33:6.349,76.708052,80.175300
2015:05:19,15:33:6.380,74.498319,80.175300
2015:05:19,15:33:6.449,77.845787,80.175300
2015:05:19,15:33:6.480,75.447741,80.175300
2015:05:19,15:33:6.549,73.565824,75.136956
2015:05:19,15:33:6.580,73.558199,75.136956
2015:05:19,15:33:6.649,75.041209,78.081042
2015:05:19,15:33:6.681,75.249232,78.081042
