2015:05:19,14:58:46.318,54.836236,63.761858
2015:05:19,14:58:46.360,53.262896,63.761858
2015:05:19,14:58:46.418,54.306732,63.761858
2015:05:19,14:58:46.460,52.284905,63.761858
2015:05:19,14:58:46.518,55.818151,63.761858
2015:05:19,14:58:46.560,53.427673,63.761858
2015:05:19,14:58:46.618,53.616831,63.761858
2015:05:19,14:58:46.660,53.467030,63.761858
2015:05:19,14:58:46.718,52.025979,54.376951
2015:05:19,14:58:46.760,60.247045,68.058681
2015:05:19,14:58:46.819,63.531872,68.058681
2015:05:19,14:58:46.861,59.474992,68.058681
2015:05:19,14:58:46.919,55.380506,68.058681
2015:05:19,14:58:46.960,58.012609,68.058681
2015:05:19,14:58:47.019,57.258511,68.058681
2015:05:19,14:58:47.060,55.832900,68.058681
2015:05:19,14:58:47.118,53.600208,68.058681
2015:05:19,14:58:47.161,52.860725,68.058681
2015:05:19,14:58:47.218,52.440428,68.058681
2015:05:19,14:58:47.260,52.599586,68.058681
2015:05:19,14:58:47.318,51.375276,68.058681
2015:05:19,14:58:47.361,53.675640,68.058681
2015:05:19,14:58:47.419,53.945443,68.058681
2015:05:19,14:58:47.460,54.470171,68.058681
2015:05:19,14:58:47.519,53.833892,68.058681
2015:05:19,14:58:47.560,52.194810,68.058681
2015:05:19,14:58:47.618,53.055406,68.058681
2015:05:19,14:58:47.660,52.800801,68.058681
2015:05:19,14:58:47.718,54.713588,68.058681
2015:05:19,14:58:47.761,54.753440,55.161619
2015:05:19,14:58:47.818,52.252582,55.161619
2015:05:19,14:58:47.861,52.357712,55.161619
2015:05:19,14:58:47.919,52.480609,55.161619
2015:05:19,14:58:47.961,52.650140,55.161619
2015:05:19,14:58:48.019,54.938578,55.161619
2015:05:19,14:58:48.061,54.809447,55.161619
2015:05:19,14:58:48.119,53.709147,56.756329
2015:05:19,14:58:48.160,52.328873,56.756329
2015:05:19,14:58:48.218,52.208778,56.756329
2015:05:19,14:58:48.261,54.674302,56.756329
2015:05:19,14:58:48.319,53.132579,56.756329
2015:05:19,14:58:48.361,52.348264,56.756329
2015:05:19,14:58:48.418,54.209041,56.756329
2015:05:19,14:58:48.460,53.523292,56.756329
2015:05:19,14:58:48.518,53.394609,56.756329
2015:05:19,14:58:48.561,52.341503,56.756329
2015:05:19,14:58:48.619,54.454052,56.756329
2015:05:19,14:58:48.660,52.892165,56.756329
2015:05:19,14:58:48.718,52.705735,56.756329
2015:05:19,14:58:48.760,57.167630,57.167811
2015:05:19,14:58:48.818,56.195337,57.632835
2015:05:19,14:58:48.860,56.910015,57.632835
2015:05:19,14:58:48.918,54.696873,57.632835
2015:05:19,14:58:48.960,53.438583,57.632835
2015:05:19,14:58:49.018,52.197267,57.632835
2015:05:19,14:58:49.060,53.790035,57.632835
2015:05:19,14:58:49.118,52.563950,57.632835
2015:05:19,14:58:49.160,54.451209,57.632835
2015:05:19,14:58:49.218,54.712480,57.632835
2015:05:19,14:58:49.260,52.818849,57.632835
2015:05:19,14:58:49.318,53.556478,57.632835
2015:05:19,14:58:49.360,50.116228,57.632835
2015:05:19,14:58:49.418,50.003162,57.632835
2015:05:19,14:58:49.460,52.526107,57.632835
2015:05:19,14:58:49.518,54.003343,57.632835
2015:05:19,14:58:49.560,54.001373,57.632835
2015:05:19,14:58:49.618,53.306178,57.632835
2015:05:19,14:58:49.660,51.626269,57.632835
2015:05:19,14:58:49.718,52.305014,57.632835
2015:05:19,14:58:49.760,52.729407,57.632835
2015:05:19,14:58:49.818,51.431057,57.632835
2015:05:19,14:58:49.861,50.921462,50.940870
2015:05:19,14:58:49.918,53.017030,53.017030
2015:05:19,14:58:49.960,51.390728,53.017030
2015:05:19,14:58:50.018,49.463972,53.017030
2015:05:19,14:58:50.060,52.621465,54.216472
2015:05:19,14:58:50.118,50.251068,54.216472
2015:05:19,14:58:50.160,50.676333,54.216472
2015:05:19,14:58:50.218,55.204840,55.309720
2015:05:19,14:58:50.260,52.657503,55.309720
2015:05:19,14:58:50.318,53.804666,55.309720
2015:05:19,14:58:50.360,54.098150,55.340454
2015:05:19,14:58:50.418,50.318210,55.340454
2015:05:19,14:58:50.460,54.072074,55.340454
2015:05:19,14:58:50.518,52.112116,55.340454
2015:05:19,14:58:50.560,53.629295,55.340454
2015:05:19,14:58:50.618,52.555664,55.340454
