2015:05:19,16:05:6.535,74.317363,76.642662
2015:05:19,16:05:6.614,73.133001,76.642662
2015:05:19,16:05:6.635,72.172563,76.642662
2015:05:19,16:05:6.714,72.915052,76.642662
2015:05:19,16:05:6.734,74.117812,76.642662
2015:05:19,16:05:6.814,74.536186,76.642662
2015:05:19,16:05:6.835,71.449790,76.642662
2015:05:19,16:05:6.914,73.470256,76.642662
2015:05:19,16:05:6.935,73.429756,76.642662
2015:05:19,16:05:7.014,73.211685,73.291607
2015:05:19,16:05:7.035,75.613972,75.657003
2015:05:19,16:05:7.114,75.590321,75.657003
2015:05:19,16:05:7.135,75.590321,75.657003
2015:05:19,16:05:7.214,72.982405,75.708986
2015:05:19,16:05:7.235,71.900851,75.708986
2015:05:19,16:05:7.314,72.551916,75.708986
2015:05:19,16:05:7.335,71.730124,75.708986
2015:05:19,16:05:7.414,73.681479,75.708986
2015:05:19,16:05:7.435,72.633488,75.708986
2015:05:19,16:05:7.514,71.497333,75.708986
2015:05:19,16:05:7.534,76.076627,76.290185
2015:05:19,16:05:7.614,72.200754,76.290185
2015:05:19,16:05:7.635,70.199912,76.290185
2015:05:19,16:05:7.715,73.389614,76.290185
2015:05:19,16:05:7.735,72.690597,76.290185
2015:05:19,16:05:7.815,73.502328,78.145007
2015:05:19,16:05:7.835,76.522659,78.145007
2015:05:19,16:05:7.915,72.011134,78.145007
2015:05:19,16:05:7.935,76.858279,78.145007
2015:05:19,16:05:8.015,70.769539,78.145007
2015:05:19,16:05:8.035,71.769300,71.937404
2015:05:19,16:05:8.115,75.502324,75.502324
2015:05:19,16:05:8.134,75.502324,75.502324
2015:05:19,16:05:8.215,74.838843,75.502324
2015:05:19,16:05:8.235,73.848683,75.502324
2015:05:19,16:05:8.315,69.958779,75.502324
2015:05:19,16:05:8.335,69.388064,75.502324
2015:05:19,16:05:8.415,72.731967,75.502324
2015:05:19,16:05:8.435,72.731967,75.502324
2015:05:19,16:05:8.515,71.456345,75.502324
2015:05:19,16:05:8.535,69.936395,75.502324
2015:05:19,16:05:8.615,73.724696,75.502324
2015:05:19,16:05:8.635,72.588427,75.502324
2015:05:19,16:05:8.715,73.382479,75.502324
2015:05:19,16:05:8.735,71.504640,75.502324
2015:05:19,16:05:8.815,74.297562,75.502324
2015:05:19,16:05:8.835,73.945570,75.502324
2015:05:19,16:05:8.915,72.001800,75.502324
2015:05:19,16:05:8.935,70.491904,75.502324
2015:05:19,16:05:9.015,68.633369,75.502324
2015:05:19,16:05:9.035,69.738780,75.502324
2015:05:19,16:05:9.115,73.292810,74.173389
2015:05:19,16:05:9.135,73.466853,74.173389
2015:05:19,16:05:9.214,72.559981,74.173389
2015:05:19,16:05:9.235,70.796902,74.173389
2015:05:19,16:05:9.314,74.559425,75.321663
2015:05:19,16:05:9.334,74.616216,75.321663
2015:05:19,16:05:9.414,71.433114,76.462847
2015:05:19,16:05:9.435,73.215749,76.462847
2015:05:19,16:05:9.515,70.086949,76.462847
2015:05:19,16:05:9.535,72.968923,76.462847
2015:05:19,16:05:9.615,75.040410,76.462847
2015:05:19,16:05:9.634,72.021092,76.462847
2015:05:19,16:05:9.714,70.714980,76.462847
2015:05:19,16:05:9.735,70.714980,76.462847
2015:05:19,16:05:9.814,73.054874,76.462847
2015:05:19,16:05:9.835,73.628714,76.462847
2015:05:19,16:05:9.914,71.395189,76.462847
2015:05:19,16:05:9.935,70.742720,76.462847
2015:05:19,16:05:10.014,69.291721,76.462847
2015:05:19,16:05:10.034,69.894104,76.462847
2015:05:19,16:05:10.114,74.155898,76.462847
2015:05:19,16:05:10.135,75.368752,75.713503
2015:05:19,16:05:10.214,70.999590,75.713503
2015:05:19,16:05:10.235,70.574931,75.713503
2015:05:19,16:05:10.314,70.929553,75.713503
2015:05:19,16:05:10.335,71.810842,75.713503
2015:05:19,16:05:10.414,72.151978,75.713503
